id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
49525,2019,cf,sex not available,pre,type3,p1,l1,nopc,nob/c,336500,3.99,0.2615,2079.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,5820.0,cib,749,cib,45-54,to_inst,99.55621302,south,direct,0,45.0
134480,2019,cf,female,pre,type2,p3,l1,nopc,b/c,166500,4.625,1.5906,400.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,4740.0,cib,678,cib,45-54,to_inst,88.56382979,central,direct,0,49.0
68000,2019,cf,joint,pre,type1,p3,l1,nopc,nob/c,416500,4.25,0.2331,7690.05,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,5460.0,exp,679,exp,55-64,not_inst,68.50328947,north,direct,0,49.0
69616,2019,cf,joint,nopre,type2,p1,l1,nopc,b/c,436500,3.25,0.1366,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1u,11460.0,exp,710,exp,35-44,not_inst,91.31799163,north,direct,0,31.0
142200,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,486500,3.375,-0.3405,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1u,5820.0,exp,841,cib,35-44,not_inst,66.82692308,north,direct,0,41.0
127286,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,226500,3.75,0.2609,7156.25,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1u,3180.0,cib,523,cib,35-44,to_inst,52.92056075,south,direct,0,36.0
151039,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,136500,4.5,0.2888,3916.83,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,5100.0,crif,605,cib,35-44,to_inst,65.625,south,direct,0,6.0
105312,2019,cf,sex not available,pre,type1,p1,l1,nopc,nob/c,116500,4.125,1.2275,4113.62,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1u,5220.0,cib,669,cib,45-54,to_inst,98.72881356,south,direct,0,6.0
90858,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3858,2555.5550000000003,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,2880.0,cib,830,cib,35-44,to_inst,88.66906475,north,direct,1,45.0
122651,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,136500,4.49,1.3139,2069.51,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1u,4080.0,cib,515,cib,45-54,to_inst,98.91304348,north,direct,0,22.0
71573,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,296500,3.625,1.0235,8008.89,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1u,4200.0,crif,714,cib,25-34,not_inst,90.39634146,north,direct,0,37.0
109738,2019,ncf,male,pre,type1,p3,l1,nopc,nob/c,396500,4.5,0.6314,11225.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1u,6120.0,crif,838,cib,65-74,to_inst,68.59861592,south,direct,0,38.0
60584,2019,ncf,joint,nopre,type3,p3,l1,nopc,nob/c,436500,3.99,-0.1451,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,4440.0,cib,791,exp,35-44,to_inst,89.44672131,south,direct,0,61.0
122217,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,166500,2.99,0.1392,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1u,4200.0,exp,519,cib,55-64,to_inst,25.30395137,south,direct,0,21.0
136061,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,126500,4.5,1.1981,4176.0,300.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1u,2940.0,exp,665,cib,55-64,to_inst,71.06741573,south,direct,0,47.0
161050,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.75,-0.2746,0.0,360.0,not_neg,not_int,not_lpsm,1378000.0,sb,pr,home,1u,10920.0,crif,540,exp,55-64,not_inst,30.22496372,north,direct,0,37.0
73410,2019,cf,female,nopre,type3,p3,l1,nopc,nob/c,286500,4.25,-0.2495,1499.1,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3960.0,exp,826,cib,65-74,not_inst,68.54066986,central,direct,0,58.0
62756,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,706500,3.75,-0.066,0.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1u,9900.0,cib,569,cib,35-44,not_inst,84.30787589,north-east,direct,0,36.0
154560,2019,cf,joint,nopre,type2,p1,l1,nopc,b/c,416500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4380.0,equi,844,exp,35-44,not_inst,75.11160714,north,direct,1,39.0
172414,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,506500,3.375,0.1342,94.12,180.0,not_neg,not_int,not_lpsm,1428000.0,sb,pr,home,1u,8040.0,exp,686,exp,45-54,not_inst,35.46918768,north,direct,0,39.0
92798,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,336500,4.75,0.4829,3640.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,ir,home,1u,12720.0,cib,590,exp,35-44,to_inst,51.92901235,south,direct,0,35.0
115154,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,726500,4.75,0.0895,528.15,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1u,8760.0,exp,726,cib,25-34,not_inst,86.69451074,south,direct,0,42.0
95658,2019,cf,male,pre,type3,p1,l1,nopc,nob/c,76500,3.5,-0.3578,750.0,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1u,2460.0,crif,521,cib,45-54,not_inst,98.07692308,north,direct,0,32.0
50217,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1u,2280.0,cib,768,cib,65-74,to_inst,58.37628866,north,direct,1,45.0
156520,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.0154,2002.17,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,8280.0,crif,559,exp,45-54,not_inst,78.0511811,south,direct,0,35.0
164157,2019,cf,joint,nopre,type3,p3,l2,nopc,nob/c,216500,3.99,0.1772,7263.62,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,2160.0,crif,539,exp,65-74,to_inst,77.87769784,north,direct,0,42.0
32940,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,276500,3.75,0.0887,4020.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1u,4680.0,cib,534,exp,65-74,to_inst,73.14814815,central,direct,0,34.0
113561,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.625,-0.04,1199.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1u,8340.0,exp,892,exp,25-34,not_inst,82.18157182,north,direct,0,49.0
155706,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,216500,3.625,0.6839,2976.07,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1u,2760.0,crif,511,cib,45-54,to_inst,83.91472868,south,direct,0,44.0
161537,2019,ncf,male,nopre,type2,p3,l1,nopc,b/c,246500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4260.0,equi,607,exp,25-34,not_inst,75.11160714,north,direct,1,39.0
62208,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,176500,3.99,0.5799,3859.92,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,5460.0,cib,563,cib,45-54,not_inst,35.44176707,north,direct,0,49.0
146025,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,566500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1u,5400.0,exp,542,cib,25-34,not_inst,77.81593407,north,direct,1,49.0
62537,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,186500,3.5,0.7172,5098.38,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,2700.0,cib,811,cib,55-64,to_inst,69.58955224,north,direct,0,47.0
100865,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,276500,3.99,0.3672,4004.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,ir,home,1u,6840.0,cib,726,exp,65-74,to_inst,57.84518828,south,direct,0,47.0
40547,2019,ncf,male,nopre,type1,p3,l1,nopc,nob/c,606500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,12540.0,equi,585,exp,45-54,to_inst,75.11160714,north,direct,1,39.0
64439,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,666500,3.99,0.5152,19683.95,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1u,12780.0,cib,651,exp,35-44,to_inst,75.91116173,north,direct,0,24.0
83972,2019,ncf,joint,nopre,type1,p4,l1,nopc,nob/c,826500,3.5,-0.1234,7960.0,360.0,not_neg,not_int,not_lpsm,1358000.0,sb,pr,home,1u,22740.0,exp,750,exp,45-54,not_inst,60.86156112,central,direct,0,28.0
115304,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,566500,5.69,1.4681,14508.75,360.0,neg_amm,not_int,not_lpsm,758000.0,sb,ir,home,1u,9720.0,crif,603,cib,55-64,not_inst,74.73614776,north,direct,0,45.0
76543,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,116500,5.75,1.2762,3543.75,360.0,not_neg,not_int,not_lpsm,158000.0,sb,ir,home,4u,3960.0,crif,565,cib,25-34,to_inst,73.73417722,central,direct,0,42.0
172941,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1u,2760.0,cib,733,cib,65-74,to_inst,67.01183432,north,direct,1,46.0
29358,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,346500,4.625,0.2259,0.0,360.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1u,7740.0,crif,736,cib,25-34,not_inst,89.30412371,south,direct,0,41.0
125665,2019,cf,male,nopre,type1,p2,l1,nopc,nob/c,196500,4.875,0.6986,4305.67,360.0,neg_amm,not_int,not_lpsm,278000.0,sb,ir,home,2u,15000.0,cib,867,cib,45-54,not_inst,70.68345324,north,direct,0,47.0
62701,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3540.0,equi,620,exp,65-74,not_inst,75.11160714,north,direct,1,39.0
100744,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.1056,1678.75,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,4980.0,crif,805,cib,45-54,to_inst,68.20866142,south,direct,0,33.0
89566,2019,cf,female,nopre,type1,p2,l1,nopc,nob/c,486500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,858000.0,sb,ir,home,1u,12780.0,exp,578,exp,55-64,to_inst,56.7016317,north,direct,1,36.0
53924,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,166500,3.99,0.795,3746.25,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,2280.0,cib,847,exp,65-74,to_inst,59.89208633,south,direct,0,52.0
55586,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,556500,4.56,0.5396,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1u,18720.0,exp,834,exp,45-54,not_inst,68.87376238,north,direct,0,28.0
69563,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,136500,3.99,0.7261,3792.25,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1u,2820.0,cib,854,cib,65-74,to_inst,68.93939394,south,direct,0,37.0
88416,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,656500,3.99,0.5322,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1u,12420.0,cib,900,exp,45-54,not_inst,92.7259887,north,direct,0,23.0
61613,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,266500,4.25,0.0642,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1u,4140.0,cib,896,cib,35-44,not_inst,89.4295302,north,direct,0,37.0
96472,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,436500,3.375,-0.3531,0.0,360.0,neg_amm,int_only,not_lpsm,448000.0,sb,pr,home,1u,5820.0,cib,811,exp,45-54,not_inst,97.43303571,north,direct,0,39.0
168612,2019,cf,sex not available,nopre,type1,p4,l2,nopc,nob/c,306500,4.375,0.2956,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,10980.0,cib,761,cib,35-44,to_inst,85.61452514,south,direct,0,18.0
44358,2019,ncf,sex not available,nopre,type1,p4,l1,nopc,nob/c,436500,4.5,0.3856,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1u,5940.0,cib,780,exp,65-74,to_inst,66.33738602,south,direct,0,36.0
134726,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,316500,3.5,-0.1664,39.35,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1u,10200.0,exp,898,exp,55-64,to_inst,58.82899628,south,direct,0,29.0
133300,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,286500,3.375,0.6025,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1u,5820.0,cib,762,cib,25-34,not_inst,96.1409396,central,direct,0,39.0
123429,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,306500,4.5,0.4935,3875.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,3600.0,exp,739,cib,55-64,to_inst,60.33464567,north,direct,0,40.0
165557,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,476500,3.625,0.2079,15044.68,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1u,6780.0,crif,776,cib,55-64,to_inst,58.97277228,south,direct,0,36.0
144768,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,376500,3.625,-0.1386,9.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1u,15840.0,cib,654,exp,65-74,not_inst,37.7254509,south,direct,0,43.0
42739,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,308000.0,sb,ir,home,1u,13920.0,cib,700,cib,35-44,not_inst,80.03246753,north,direct,1,36.0
54645,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,436500,3.99,0.4442,1250.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1u,5760.0,exp,571,cib,35-44,to_inst,79.65328467,south,direct,0,38.0
64194,2019,cf,sex not available,nopre,type1,p4,l2,nopc,nob/c,166500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1u,2700.0,cib,817,exp,65-74,to_inst,69.95798319,south,direct,1,36.0
42843,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,186500,4.75,1.3803,0.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,3120.0,exp,631,cib,35-44,to_inst,85.55045872,north,direct,0,54.0
146602,2019,cf,sex not available,nopre,type1,p4,l2,nopc,nob/c,426500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1u,6420.0,exp,843,cib,25-34,to_inst,59.40111421,south,direct,1,41.0
145919,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,0.6652,5442.5,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,2820.0,crif,762,cib,65-74,to_inst,74.28057554,north,direct,0,42.0
166692,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,206500,3.375,-0.22,2900.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1u,4680.0,exp,503,exp,65-74,not_inst,50.6127451,north,direct,0,20.0
164466,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,436500,3.375,-0.0861,5091.2,324.0,neg_amm,not_int,not_lpsm,498000.0,sb,pr,home,1u,5460.0,exp,786,exp,25-34,not_inst,87.65060241,north,direct,0,37.0
35220,2019,cf,male,pre,type1,p1,l1,nopc,nob/c,446500,4.5,0.8782,9107.68,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,7800.0,cib,573,cib,45-54,to_inst,89.65863454,south,direct,0,48.0
41325,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,0.2106,3445.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1u,3420.0,cib,819,cib,35-44,to_inst,69.29530201,north,direct,0,40.0
46946,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,576500,4.375,0.496,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,7860.0,cib,547,exp,35-44,not_inst,94.81907895,north,direct,0,44.0
86967,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,436500,3.875,0.2384,7812.5,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1u,5760.0,cib,741,exp,35-44,to_inst,59.14634146,north,direct,0,43.0
155879,2019,cf,male,nopre,type1,p2,l1,nopc,nob/c,76500,4.99,1.3815,2656.25,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1u,1080.0,cib,704,cib,>74,to_inst,64.83050847,north,direct,0,38.0
56821,2019,cf,sex not available,nopre,type2,p1,l1,nopc,b/c,596500,3.875,1.156,3125.27,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1u,8280.0,exp,622,cib,45-54,not_inst,96.5210356,south,direct,0,56.0
46565,2019,cf,male,pre,type1,p1,l1,nopc,nob/c,576500,3.99,0.188,13799.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,6600.0,crif,702,cib,25-34,to_inst,94.81907895,north,direct,0,38.0
44554,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,396500,4.375,0.2807,581.63,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,5100.0,exp,763,cib,45-54,not_inst,79.6184739,north,direct,0,46.0
152236,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,726500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1u,10200.0,exp,885,cib,55-64,to_inst,55.54281346,north,direct,1,11.0
65631,2019,cf,sex not available,pre,type1,p4,l1,nopc,nob/c,456500,3.99,0.2283,295.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1u,13860.0,cib,516,cib,25-34,to_inst,71.55172414,south,direct,0,40.0
59935,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.5981,4836.96,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1u,14100.0,exp,744,exp,55-64,to_inst,65.0862069,north,direct,0,21.0
101892,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.875,0.0223,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1u,7380.0,cib,828,exp,65-74,not_inst,78.11653117,south,direct,0,37.0
142981,2019,ncf,male,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1u,3120.0,crif,681,cib,35-44,to_inst,91.66666667,north,direct,1,45.0
153154,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,406500,3.5,0.0846,1250.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1u,4260.0,crif,866,exp,25-34,to_inst,94.97663551,north,direct,0,44.0
168998,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,186500,3.875,0.3399,5464.95,324.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,2280.0,exp,500,cib,55-64,to_inst,69.58955224,south,direct,0,37.0
166477,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,446500,4.0,-0.126,2872.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,6660.0,cib,676,cib,35-44,not_inst,91.49590164,south,direct,0,40.0
149666,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,146500,4.5,0.952,3350.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1u,9480.0,exp,898,exp,45-54,to_inst,61.55462185,north,direct,0,9.0
44793,2019,cf,female,nopre,type2,p2,l1,nopc,b/c,56500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,lpsm,68000.0,sb,pr,home,1u,3960.0,cib,503,cib,65-74,to_inst,83.08823529,south,direct,1,31.0
130137,2019,cf,female,nopre,type1,p2,l1,opc,nob/c,336500,6.24,1.312,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,488000.0,sb,pr,home,1u,7380.0,crif,674,cib,55-64,to_inst,68.95491803,north,direct,0,39.0
154551,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,716500,4.125,0.4086,20900.83,360.0,not_neg,not_int,not_lpsm,1298000.0,sb,pr,home,1u,7680.0,crif,503,exp,55-64,to_inst,55.20030817,south,direct,0,43.0
59626,2019,cf,sex not available,nopre,type1,p4,l2,nopc,nob/c,336500,3.99,0.3858,2555.5550000000003,324.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,4140.0,exp,587,cib,35-44,to_inst,99.55621302,south,direct,1,36.0
35988,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.5,-0.037,1025.88,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,6660.0,cib,681,exp,25-34,not_inst,79.20081967,north,direct,0,30.0
32912,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,106500,5.375,1.0773,3052.61,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1u,2220.0,crif,768,cib,>74,to_inst,63.39285714,south,direct,0,49.0
164715,2019,cf,female,nopre,type3,p4,l1,nopc,nob/c,516500,3.25,-0.3823,0.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1u,5820.0,cib,880,cib,25-34,not_inst,66.38817481,north-east,direct,0,39.0
35383,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,396500,3.75,-0.0189,1250.0,360.0,neg_amm,not_int,not_lpsm,1108000.0,sb,pr,home,1u,6540.0,crif,606,exp,45-54,to_inst,35.78519856,north,direct,0,46.0
50596,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,306500,3.99,0.4874,3954.56,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1u,4500.0,exp,882,cib,45-54,to_inst,65.49145299,south,direct,0,37.0
165556,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,166500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4080.0,equi,552,exp,65-74,to_inst,75.11160714,north,direct,1,39.0
46236,2019,ncf,female,pre,type1,p3,l1,nopc,nob/c,356500,4.125,-0.0226,0.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1u,3660.0,cib,802,cib,>74,not_inst,41.55011655,south,direct,0,44.0
84605,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,426500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4860.0,equi,789,exp,25-34,not_inst,75.11160714,north,direct,1,39.0
123177,2019,cf,male,pre,type2,p3,l1,nopc,b/c,156500,4.99,1.3449,0.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1u,3540.0,cib,650,cib,55-64,to_inst,87.92134831,south,direct,0,48.0
137777,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,646500,3.75,0.0381,0.0,360.0,neg_amm,not_int,not_lpsm,718000.0,sb,pr,home,1u,8160.0,exp,659,exp,25-34,not_inst,90.04178273,south,direct,0,41.0
136495,2019,cf,sex not available,nopre,type1,p1,l1,nopc,nob/c,296500,3.99,0.2167,1346.48,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1u,4020.0,cib,697,cib,>74,not_inst,80.57065217,south,direct,0,39.0
159084,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,156500,3.99,0.47,3927.5,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,2940.0,cib,887,cib,25-34,to_inst,71.78899083,north,direct,0,34.0
138783,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,276500,3.99,0.3858,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1u,8460.0,equi,748,exp,35-44,to_inst,75.11160714,south,direct,1,39.0
124002,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.2449,5625.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1u,5220.0,crif,785,cib,65-74,to_inst,67.85714286,south,direct,0,35.0
108272,2019,ncf,male,nopre,type1,p1,l1,nopc,nob/c,326500,4.99,0.9826,636.75,360.0,not_neg,not_int,not_lpsm,438000.0,sb,ir,home,4u,6360.0,crif,723,cib,25-34,not_inst,74.543379,north,direct,0,44.0
55963,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,196500,5.125,1.5387,2420.94,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,6360.0,exp,573,cib,35-44,to_inst,94.47115385,south,direct,0,49.0
118033,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,146500,4.875,0.5674,3624.5,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1u,5280.0,cib,660,exp,25-34,to_inst,61.55462185,north,direct,0,21.0
161559,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,246500,3.99,0.5801,7887.5,240.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,10080.0,exp,653,exp,35-44,to_inst,68.8547486,south,direct,0,25.0
125028,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,386500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,9000.0,equi,632,exp,45-54,to_inst,75.11160714,north,direct,1,39.0
106400,2019,cf,joint,pre,type1,p3,l1,nopc,nob/c,286500,4.875,1.0903,1250.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,5280.0,exp,858,exp,35-44,to_inst,80.02793296,north,direct,0,44.0
26654,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,256500,4.25,0.82,3800.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,4020.0,cib,869,cib,55-64,to_inst,75.88757396,south,direct,0,30.0
85138,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.875,0.207,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1u,55140.0,cib,515,exp,35-44,not_inst,51.62760417,central,direct,0,20.0
